"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"US1DCDC0009","2021-10-31","0.00",,,,,,,,
"US1DCDC0009","2021-11-01","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-02","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-03","0.11",,,,,,,,
"US1DCDC0009","2021-11-04","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-05","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-06","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-07","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-08","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-09","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-10","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-11","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-12","0.61",,,,,,,,
"US1DCDC0009","2021-11-13","0.03",,,,,,,,
"US1DCDC0009","2021-11-14","0.03",,,,,,,,
"US1DCDC0009","2021-11-15","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-16","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-17","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-18","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-19","0.08",,,,,,,,
"US1DCDC0009","2021-11-20","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-21","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-22","0.07",,,,,,,,
"US1DCDC0009","2021-11-28",,,,,,,,,
"US1DCDC0009","2021-11-29","0.00","0.0",,,,,,,
"US1DCDC0009","2021-11-30","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-01","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-02","0.01",,,,,,,,
"US1DCDC0009","2021-12-05","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-06","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-07","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-08","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-09","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-10","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-11","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-12","0.22",,,,,,,,
"US1DCDC0009","2021-12-14","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-15","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-16","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-17","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-18","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-20",,,,,,,,,
"US1DCDC0009","2021-12-21","0.00","0.0",,,,,,,
"US1DCDC0009","2021-12-22","0.07",,,,,,,,
"US1DCDC0009","2021-12-23","0.00","0.0",,,,,,,
"US1DCDC0009","2022-05-18","0.00","0.0",,,,,,,
"US1DCDC0009","2022-05-21","0.00","0.0",,,,,,,
"US1DCDC0009","2022-05-22","0.00","0.0",,,,,,,
"US1DCDC0009","2022-05-23","1.40",,,,,,,,
"US1DCDC0009","2022-05-24","0.32",,,,,,,,
"US1DCDC0009","2022-05-25","0.03",,,,,,,,
"US1DCDC0009","2022-05-26","0.00","0.0",,,,,,,
"US1DCDC0009","2022-05-27","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-09","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-10","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-11","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-12","0.13",,,,,,,,
"US1DCDC0009","2024-04-21",,,,,,,,,
"US1DCDC0009","2024-04-22","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-23","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-24","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-25","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-26","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-27","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-28","0.05",,,,,,,,
"US1DCDC0009","2024-04-29","0.00","0.0",,,,,,,
"US1DCDC0009","2024-04-30","0.00","0.0",,,,,,,
"US1DCDC0009","2024-05-01","0.02",,,,,,,,
"US1DCDC0009","2024-05-02","0.00","0.0",,,,,,,
"US1DCDC0009","2024-05-03","0.00","0.0",,,,,,,
"US1DCDC0009","2024-05-04","0.98",,,,,,,,
"US1DCDC0009","2024-05-05","0.51",,,,,,,,
"US1DCDC0009","2024-05-07",,,,,,,,,
"US1DCDC0009","2024-05-08","0.00","0.0",,,,,,,
"US1DCDC0009","2024-05-09","0.00","0.0",,,,,,,
"US1DCDC0009","2024-05-10","0.33",,,,,,,,
"US1DCDC0009","2024-05-11","0.10",,,,,,,,
"US1DCDC0009","2024-05-12","0.62",,,,,,,,
"US1DCDC0009","2024-05-13","0.00",,,,,,,,
"US1DCDC0009","2024-06-04","0.00","0.0",,,,,,,
"US1DCDC0009","2024-06-05","0.00","0.0",,,,,,,
"US1DCDC0009","2024-06-06","0.44",,,,,,,,
"US1DCDC0009","2024-06-07","0.00","0.0",,,,,,,
"US1DCDC0009","2024-06-09","0.00","0.0",,,,,,,
"US1DCDC0009","2024-06-10","0.00","0.0",,,,,,,
"US1DCDC0009","2024-06-11","0.02",,,,,,,,
"US1DCDC0009","2024-07-02","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-03","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-04","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-05","0.07",,,,,,,,
"US1DCDC0009","2024-07-06","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-07","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-08","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-09","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-10","0.00","0.0",,,,,,,
"US1DCDC0009","2024-07-11","0.12",,,,,,,,
"US1DCDC0009","2024-07-12","0.00",,,,,,,,
"USC00186350","2019-01-01","0.50","0.0","0.0","67","41","64",,,
"USC00186350","2019-01-02","0.00","0.0","0.0","68","38","42",,,
"USC00186350","2019-01-03","0.00","0.0","0.0","47","42","46",,,
"USC00186350","2019-01-04","0.00","0.0","0.0","50","32","34",,,
"USC00186350","2019-01-05","0.07","0.0","0.0","50","34","47",,,
"USC00186350","2019-01-06","0.00","0.0","0.0","52","37","48",,,
"USC00186350","2019-01-07","0.00","0.0","0.0","55","31","35",,,
"USC00186350","2019-01-08","0.10","0.0","0.0","41","35","41",,,
"USC00186350","2019-01-09","0.16","0.0","0.0","58","41","45",,,
"USC00186350","2019-01-10","0.00","0.0","0.0","48","30","31",,,
"USC00186350","2019-01-11","0.00","0.0","0.0","37","27","28",,,
"USC00186350","2019-01-12","0.00","0.0","0.0","38","25","29",,,
"USC00186350","2019-01-13",,"5.1","5.0","36","28","28",,,
"USC00186350","2019-01-14","0.57","5.0","9.0","31","25","28",,,
"USC00186350","2019-01-15","0.00","0.0","5.0","37","20","22",,,
"USC00186350","2019-01-16","0.00","0.0","5.0","38","18","28",,,
"USC00186350","2019-01-17","0.00","0.0",,"42","28","30",,,
"USC00186350","2019-01-18","0.10","1.0","4.0","37","30","34",,,
"USC00186350","2019-01-19","0.00","0.0","0.0","42","30","37",,,
"USC00186350","2019-01-20","0.83","0.0","0.0","57","37","46",,,
"USC00186350","2019-01-21","0.00","0.0","0.0","46","13","14",,,
"USC00186350","2019-01-22","0.00","0.0","0.0","23","14","18",,,
"USC00186350","2019-01-23","0.00","0.0","0.0","35","18","35",,,
"USC00186350","2019-01-24","0.33","0.0","0.0","65","35","65",,,
"USC00186350","2019-01-25","0.65","0.0","0.0","69","32","34",,,
"USC00186350","2019-01-26","0.00","0.0","0.0","42","21","24",,,
"USC00186350","2019-01-27","0.00","0.0","0.0","41","24","32",,,
"USC00186350","2019-01-28","0.00","0.0","0.0","48","30","30",,,
"USC00186350","2019-01-29","0.00","0.0","0.0","39","25","34",,,
"USC00186350","2019-01-30","0.17","0.0","0.0","40","18","21",,,
"USC00186350","2019-01-31","0.00","0.0","0.0","36","8","9",,,
"USC00186350","2019-02-01","0.00","0.0","0.0","25","9","20",,,
"USC00186350","2019-02-02","0.10","1.0","1.0","26","13","20",,,
"USC00186350","2019-02-03","0.00","0.0","0.0","40","20","33",,,
"USC00186350","2019-02-04","0.00","0.0","0.0","55","30","30",,,
"USC00186350","2019-02-05","0.00","0.0","0.0","63","30","38",,,
"USC00186350","2019-02-06","0.00","0.0","0.0","73","37","43",,,
"USC00186350","2019-02-07","0.04","0.0","0.0","56","43","46",,,
"USC00186350","2019-02-08","0.02","0.0","0.0","56","43","45",,,
"USC00186350","2019-02-09","0.00","0.0","0.0","58","27","28",,,
"USC00186350","2019-02-10","0.00","0.0","0.0","37","19","20",,,
"USC00186350","2019-02-11","0.37","0.3","0.0","39","20","34",,,
"USC00186350","2019-02-12","0.36","0.0","0.0","37","34","35",,,
"USC00186350","2019-02-13","0.49","0.0","0.0","41","35","38",,,
"USC00186350","2019-02-14","0.00","0.0","0.0","49","29","32",,,
"USC00186350","2019-02-15","0.00","0.0","0.0","54","32","52",,,
"USC00186350","2019-02-16","0.00","0.0","0.0","65","40","40",,,
"USC00186350","2019-02-17","0.00","0.0","0.0","48","28","32",,,
"USC00186350","2019-02-18","0.56","0.0","0.0","41","32","41",,,
"USC00186350","2019-02-19","0.00","0.0","0.0","49","29","29",,,
"USC00186350","2019-02-20","0.20","1.8","1.0","43","29","29",,,
"USC00186350","2019-02-22",,"0.0","0.0",,,"45",,,
"USC00186350","2019-02-23","0.00","0.0","0.0","49","37","39",,,
"USC00186350","2019-02-24","0.72","0.0","0.0","41","37","40",,,
"USC00186350","2019-02-25","0.00","0.0","0.0","59","40","41",,,
"USC00186350","2019-02-26","0.00","0.0","0.0","50","31","35",,,
"USC00186350","2019-02-27","0.00","0.0","0.0","54","29","32",,,
"USC00186350","2019-02-28","0.00","0.0","0.0","40","32","39",,,
"USC00186350","2019-03-01","0.14","0.4","0.0","49","32","33",,,
"USC00186350","2019-03-02","0.60","0.0","0.0","37","33","37",,,
"USC00186350","2019-03-03","0.00","0.0","0.0","48","37","41",,,
"USC00186350","2019-03-04","0.63","0.0","0.0","43","35","37",,,
"USC00186350","2019-03-05","0.00","0.0","0.0","41","25","29",,,
"USC00186350","2019-03-06","0.00","0.0","0.0","42","21","23",,,
"USC00186350","2019-03-07","0.00","0.0","0.0","33","20","28",,,
"USC00186350","2019-03-08","0.00","0.0","0.0","44","28","33",,,
"USC00186350","2019-03-09","0.19","0.4","0.0","41","32","36",,,
"USC00186350","2019-03-10","0.47","0.0","0.0","42","36","40",,,
"USC00186350","2019-03-11","0.00","0.0","0.0","61","40","50",,,
"USC00186350","2019-03-12","0.00","0.0","0.0","62","38","38",,,
"USC00186350","2019-03-13","0.00","0.0","0.0","53","29","29",,,
"USC00186350","2019-03-14","0.00","0.0","0.0","61","29","41",,,
"USC00186350","2019-03-15","0.00","0.0","0.0","73","41","63",,,
"USC00186350","2019-03-17","0.00","0.0","0.0","54","31","39",,,
"USC00186350","2019-03-18","0.00","0.0","0.0","53","36","39",,,
"USC00186350","2019-03-19","0.00","0.0","0.0","50","29","29",,,
"USC00186350","2019-03-20","0.00","0.0","0.0","56","29","46",,,
"USC00186350","2019-03-21","0.22","0.0","0.0",,,"44",,,
"USC00186350","2019-03-22","1.83","0.0","0.0","50","44","48",,,
"USC00186350","2019-03-23","0.11","0.0","0.0","53","35","38",,,
"USC00186350","2019-03-24","0.00","0.0","0.0","54","31","42",,,
"USC00186350","2019-03-25","0.00","0.0","0.0","66","42","43",,,
"USC00186350","2019-03-26","0.00","0.0","0.0","64","37","38",,,
"USC00186350","2019-03-27","0.00","0.0","0.0","52","30","34",,,
"USC00186350","2019-03-28","0.00","0.0","0.0","55","31","35",,,
"USC00186350","2019-03-29","0.00","0.0","0.0","64","35","53",,,
"USC00186350","2019-03-30","0.00","0.0","0.0","71","50","52",,,
"USC00186350","2019-03-31","0.00","0.0","0.0","77","49","62",,,
"USC00186350","2019-04-01","0.00","0.0","0.0","62","33","34",,,
"USC00186350","2019-04-02","0.00","0.0","0.0","51","34","34",,,
"USC00186350","2019-04-03","0.04","0.0","0.0","50","34","40",,,
"USC00186350","2019-04-04","0.00","0.0","0.0","69","40","42",,,
"USC00186350","2019-04-05","0.05","0.0","0.0","69","42","47",,,
"USC00186350","2019-04-06","0.05","0.0","0.0","50","45","46",,,
"USC00186350","2019-04-07","0.00","0.0","0.0","70","46","50",,,
"USC00186350","2019-04-08","0.00","0.0","0.0","73","50","63",,,
"USC00186350","2019-04-09","0.05","0.0","0.0","76","60","61",,,
"USC00186350","2019-04-10","0.00","0.0","0.0","78","46","57",,,
"USC00186350","2019-04-11","0.00","0.0","0.0","72","47","48",,,
"USC00186350","2019-04-12","0.00","0.0","0.0","61","46","49",,,
"USC00186350","2019-04-13","0.84","0.0","0.0","73","49","69",,,
"USC00186350","2019-04-14","0.01","0.0","0.0","79","62","66",,,
"USC00186350","2019-04-15","0.83","0.0","0.0","75","61","62",,,
"USC00186350","2019-04-16","0.00","0.0","0.0","64","45","49",,,
"USC00186350","2019-04-17","0.00","0.0","0.0","68","49","54",,,
"USC00186350","2019-04-18","0.00","0.0","0.0","70","53","56",,,
"USC00186350","2019-04-19","0.00","0.0","0.0","80","56","68",,,
"USC00186350","2019-04-20","0.26","0.0","0.0","76","67","68",,,
"USC00186350","2019-04-21","0.00","0.0","0.0","74","53","54",,,
"USC00186350","2019-04-22","0.00","0.0","0.0","71","53","55",,,
"USC00186350","2019-04-23","0.00","0.0","0.0","74","51","55",,,
"USC00186350","2019-04-24","0.00","0.0","0.0","83","55","70",,,
"USC00186350","2019-04-25","0.00","0.0","0.0","76","58","61",,,
"USC00186350","2019-04-26","0.05","0.0","0.0","76","57","58",,,
"USC00186350","2019-04-27","0.89","0.0","0.0","76","53","55",,,
"USC00186350","2019-04-28","0.08","0.0","0.0","72","52","55",,,
"USC00186350","2019-04-29","0.00","0.0","0.0","73","43","46",,,
"USC00186350","2019-04-30","0.00","0.0","0.0","62","46","58",,,
"USC00186350","2019-05-01","0.00",,,"82","58","59",,,
"USC00186350","2019-05-02","0.00",,,"69","58","60",,,
"USC00186350","2019-05-03","1.17",,,"86","59","68",,,
"USC00186350","2019-05-04","0.00",,,"79","63","63",,,
"USC00186350","2019-05-05","0.64",,,"76","63","64",,,
"USC00186350","2019-05-06","0.61",,,"68","60","63",,,
"USC00186350","2019-05-08","0.00",,,,,"66",,,
"USC00186350","2019-05-09","0.00",,,"72","60","61",,,
"USC00186350","2019-05-10","0.00",,,"77","60","68",,,
"USC00186350","2019-05-11","0.67",,,"82","65","68",,,
"USC00186350","2019-05-12","0.73","0.0","0.0","70","58","58",,,
"USC00186350","2019-05-13","0.57",,,"62","51","53",,,
"USC00186350","2019-05-14","0.39",,,"64","52","57",,,
"USC00186350","2019-05-15","0.00",,,"62","49","53",,,
"USC00186350","2019-05-16","0.00",,,"75","52","56",,,
"USC00186350","2019-05-17","0.00",,,"79","56","59",,,
"USC00186350","2019-05-18","0.02",,,"84","59","70",,,
"USC00186350","2019-05-19","0.03",,,"87","64","70",,,
"USC00186350","2019-05-20","0.00",,,"90","70","74",,,
"USC00186350","2019-05-21","0.00",,,"90","63","63",,,
"USC00186350","2019-05-22","0.00",,,"74","52","58",,,
"USC00186350","2019-05-23","0.00",,,"73","58","65",,,
"USC00186350","2019-05-24","0.64",,,"88","65","70",,,
"USC00186350","2019-05-25","0.00",,,"84","64","68",,,
"USC00186350","2019-05-26","0.04",,,"84","68","76",,,
"USC00186350","2019-05-27","0.00",,,"92","69","74",,,
"USC00186350","2019-05-28","0.68",,,"87","68","68",,,
"USC00186350","2019-05-29","0.00",,,"90","68","76",,,
"USC00186350","2019-05-30","0.00",,,"93","70","77",,,
"USC00186350","2019-05-31","0.12",,,"89","60","71",,,
"USC00186350","2019-06-01","0.00","0.0","0.0","86","68","69",,,
"USC00186350","2019-06-02","0.00","0.0","0.0","87","63","72",,,
"USC00186350","2019-06-03","0.52","0.0","0.0","86","55","65",,,
"USC00186350","2019-06-04","0.00","0.0","0.0","75","49","55",,,
"USC00186350","2019-06-05","0.00","0.0","0.0","78","55","69",,,
"USC00186350","2019-06-06","0.13","0.0","0.0","82","69","73",,,
"USC00186350","2019-06-07","0.00","0.0","0.0","90","71","73",,,
"USC00186350","2019-06-08","0.00","0.0","0.0","82","68","71",,,
"USC00186350","2019-06-09","0.00","0.0","0.0","84","66","71",,,
"USC00186350","2019-06-10","0.17","0.0","0.0","75","63","64",,,
"USC00186350","2019-06-11","0.45","0.0","0.0","79","64","65",,,
"USC00186350","2019-06-12","0.00","0.0","0.0","81","60","66",,,
"USC00186350","2019-06-13","0.61","0.0","0.0","79","63","65",,,
"USC00186350","2019-06-14","0.23","0.0","0.0","79","58","63",,,
"USC00186350","2019-06-15","0.00","0.0","0.0","78","57","65",,,
"USC00186350","2019-06-16","0.00","0.0","0.0","85","65","70",,,
"USC00186350","2019-06-17","0.00","0.0","0.0","87","70","75",,,
"USC00186350","2019-06-18","0.54","0.0","0.0","93","73","75",,,
"USC00186350","2019-06-19","0.91","0.0","0.0","89","71","76",,,
"USC00186350","2019-06-20","0.00","0.0","0.0","88","75","77",,,
"USC00186350","2019-06-21","0.08","0.0","0.0","92","72","74",,,
"USC00186350","2019-06-22","0.00","0.0","0.0","85","65","68",,,
"USC00186350","2019-06-23","0.00","0.0","0.0","84","58","71",,,
"USC00186350","2019-06-24","0.00","0.0","0.0","85","67","73",,,
"USC00186350","2019-06-25","0.56","0.0","0.0","91","72","78",,,
"USC00186350","2019-06-26","0.00","0.0","0.0","90","73","75",,,
"USC00186350","2019-06-27","0.00","0.0","0.0","93","72","80",,,
"USC00186350","2019-06-28","0.03","0.0","0.0","94","70","78",,,
"USC00186350","2019-06-29","0.00","0.0","0.0","94","72","79",,,
"USC00186350","2019-06-30","0.03","0.0","0.0","94","72","77",,,
"USC00186350","2019-07-01","0.00","0.0","0.0","93","64","70",,,
"USC00186350","2019-07-02","0.00","0.0","0.0","89","68","73",,,
"USC00186350","2019-07-03","0.38","0.0","0.0","94","71","78",,,
"USC00186350","2019-07-04","0.00","0.0","0.0","93","76","78",,,
"USC00186350","2019-07-05","0.47","0.0","0.0","93","76","83",,,
"USC00186350","2019-07-06","0.00","0.0","0.0","93","77","81",,,
"USC00186350","2019-07-07","0.97","0.0","0.0","93","72","82",,,
"USC00186350","2019-07-08","0.00","0.0","0.0","90","76","76",,,
"USC00186350","2019-07-09","1.90","0.0","0.0","80","66","71",,,
"USC00186350","2019-07-10","0.00","0.0","0.0","89","71","74",,,
"USC00186350","2019-07-11","0.00","0.0","0.0","91","73","78",,,
"USC00186350","2019-07-12","0.71","0.0","0.0","93","75","78",,,
"USC00186350","2019-07-13","0.00","0.0","0.0","92","70","77",,,
"USC00186350","2019-07-14","0.00","0.0","0.0","93","72","82",,,
"USC00186350","2019-07-15","0.00","0.0","0.0","93","68","72",,,
"USC00186350","2019-07-16","0.00","0.0","0.0","93","72","79",,,
"USC00186350","2019-07-17","0.00","0.0","0.0","95","78","81",,,
"USC00186350","2019-07-18","0.06","0.0","0.0","97","76","82",,,
"USC00186350","2019-07-19","0.00","0.0","0.0","93","77","84",,,
"USC00186350","2019-07-20","0.00","0.0","0.0","97","80","86",,,
"USC00186350","2019-07-21","0.10","0.0","0.0","99","77","87",,,
"USC00186350","2019-07-22","0.00","0.0","0.0","100","75","80",,,
"USC00186350","2019-07-23","0.08","0.0","0.0","95","70","70",,,
"USC00186350","2019-07-24","0.07","0.0","0.0","77","67","70",,,
"USC00186350","2019-07-25","0.15","0.0","0.0","87","62","67",,,
"USC00186350","2019-07-26","0.00","0.0","0.0","89","65","68",,,
"USC00186350","2019-07-27","0.00","0.0","0.0","92","67","75",,,
"USC00186350","2019-07-28","0.00","0.0","0.0","93","73","77",,,
"USC00186350","2019-07-29","0.00","0.0","0.0","93","76","80",,,
"USC00186350","2019-07-30","0.00","0.0","0.0","94","76","79",,,
"USC00186350","2019-07-31","0.00","0.0","0.0","97","75","78",,,
"USC00186350","2019-08-01","0.00","0.0","0.0","91","70","76",,,
"USC00186350","2019-08-02","0.00","0.0","0.0","93","73","75",,,
"USC00186350","2019-08-03","0.00","0.0","0.0","90","72","79",,,
"USC00186350","2019-08-04","0.00","0.0","0.0","93","74","77",,,
"USC00186350","2019-08-05","0.00","0.0","0.0","93","71","76",,,
"USC00186350","2019-08-06","0.00","0.0","0.0","91","70","76",,,
"USC00186350","2019-08-07","0.02","0.0","0.0","93","73","78",,,
"USC00186350","2019-08-08","0.94","0.0","0.0","98","71","78",,,
"USC00186350","2019-08-09","0.00","0.0","0.0","92","75","79",,,
"USC00186350","2019-08-10","0.00","0.0","0.0","93","64","73",,,
"USC00186350","2019-08-11","0.00","0.0","0.0","85","64","72",,,
"USC00186350","2019-08-12","0.00","0.0","0.0","87","64","75",,,
"USC00186350","2019-08-13","0.00","0.0","0.0","93","75","78",,,
"USC00186350","2019-08-14","0.07","0.0","0.0","87","76","79",,,
"USC00186350","2019-08-15","0.00","0.0","0.0","90","74","77",,,
"USC00186350","2019-08-16","0.03","0.0","0.0","89","72","74",,,
"USC00186350","2019-08-17","0.00","0.0","0.0","90","73","78",,,
"USC00186350","2019-08-18","0.07","0.0","0.0","93","75","80",,,
"USC00186350","2019-08-19","0.00","0.0","0.0","95","74","82",,,
"USC00186350","2019-08-20","0.00","0.0","0.0","98","75","80",,,
"USC00186350","2019-08-21","1.20","0.0","0.0","95","72","78",,,
"USC00186350","2019-08-22","0.05","0.0","0.0","93","73","74",,,
"USC00186350","2019-08-23","0.00","0.0","0.0","94","74","75",,,
"USC00186350","2019-08-24","0.65","0.0","0.0","76","64","68",,,
"USC00186350","2019-08-25","0.01","0.0","0.0","81","61","72",,,
"USC00186350","2019-08-26","0.00","0.0","0.0","80","63","66",,,
"USC00186350","2019-08-27","0.00","0.0","0.0","76","64","67",,,
"USC00186350","2019-08-28","0.00","0.0","0.0","80","67","70",,,
"USC00186350","2019-08-29","0.00","0.0","0.0","84","66","69",,,
"USC00186350","2019-08-30","0.00","0.0","0.0","85","60","66",,,
"USC00186350","2019-08-31","0.00","0.0","0.0","91","66","74",,,
"USC00186350","2019-09-01","0.00","0.0","0.0","91","70","72",,,
"USC00186350","2019-09-02","0.00","0.0","0.0","91","69","73",,,
"USC00186350","2019-09-03","0.00","0.0","0.0","92","69","69",,,
"USC00186350","2019-09-04","0.00","0.0","0.0","91","69","73",,,
"USC00186350","2019-09-05","0.00","0.0","0.0","93","72","72",,,
"USC00186350","2019-09-06","0.00","0.0","0.0","80","68","69",,,
"USC00186350","2019-09-07","0.00","0.0","0.0","74","58","65",,,
"USC00186350","2019-09-08","0.00","0.0","0.0","83","61","71",,,
"USC00186350","2019-09-09","0.00","0.0","0.0","85","68","69",,,
"USC00186350","2019-09-10","0.00","0.0","0.0","88","64","64",,,
"USC00186350","2019-09-11","0.00","0.0","0.0","89","64","72",,,
"USC00186350","2019-09-12","0.00","0.0","0.0","95","72","72",,,
"USC00186350","2019-09-13","0.00","0.0","0.0","97","67","67",,,
"USC00186350","2019-09-14","0.00","0.0","0.0","72","64","67",,,
"USC00186350","2019-09-15","0.00","0.0","0.0","80","67","73",,,
"USC00186350","2019-09-16","0.00","0.0","0.0","90","63","64",,,
"USC00186350","2019-09-17","0.00","0.0","0.0","93","63","72",,,
"USC00186350","2019-09-18","0.00","0.0","0.0","81","58","59",,,
"USC00186350","2019-09-19","0.00","0.0","0.0","80","54","58",,,
"USC00186350","2019-09-20","0.00","0.0","0.0","75","50","50",,,
"USC00186350","2019-09-21","0.00","0.0","0.0","79","50","56",,,
"USC00186350","2019-09-22","0.00","0.0","0.0","90","56","68",,,
"USC00186350","2019-09-23","0.00","0.0","0.0","93","68","72",,,
"USC00186350","2019-09-24","0.00","0.0","0.0","93","69","69",,,
"USC00186350","2019-09-25","0.00","0.0","0.0","81","55","56",,,
"USC00186350","2019-09-26","0.00","0.0","0.0","83","55","61",,,
"USC00186350","2019-09-27","0.00","0.0","0.0","90","59","60",,,
"USC00186350","2019-09-28","0.00","0.0","0.0","84","60","72",,,
"USC00186350","2019-09-29","0.00","0.0","0.0","86","69","73",,,
"USC00186350","2019-09-30","0.00","0.0","0.0","88","70","71",,,
"USC00186350","2019-10-01","0.21","0.0","0.0","72","66","66",,,
"USC00186350","2019-10-02","0.00","0.0","0.0","87","66","72",,,
"USC00186350","2019-10-03","0.00","0.0","0.0","94","72","75",,,
"USC00186350","2019-10-04","0.00","0.0","0.0","76","70","70",,,
"USC00186350","2019-10-05","0.00","0.0","0.0","80","47","49",,,
"USC00186350","2019-10-06","0.00","0.0","0.0","67","49","66",,,
"USC00186350","2019-10-07","0.00","0.0","0.0","72","66","69",,,
"USC00186350","2019-10-08","0.02","0.0","0.0","81","60","62",,,
"USC00186350","2019-10-09","0.05","0.0","0.0","68","55","55",,,
"USC00186350","2019-10-10","0.00","0.0","0.0","72","55","56",,,
"USC00186350","2019-10-11","0.00","0.0","0.0","78","53","53",,,
"USC00186350","2019-10-12","0.00","0.0","0.0","76","50","51",,,
"USC00186350","2019-10-13","0.00","0.0","0.0","73","51","54",,,
"USC00186350","2019-10-14","0.00","0.0","0.0","66","48","48",,,
"USC00186350","2019-10-15","0.00","0.0","0.0","76","45","46",,,
"USC00186350","2019-10-16","0.00","0.0","0.0","73","45","61",,,
"USC00186350","2019-10-17","1.28","0.0","0.0","64","51","53",,,
"USC00186350","2019-10-18","0.00","0.0","0.0","59","47","47",,,
"USC00186350","2019-10-19","0.00","0.0","0.0","64","40","41",,,
"USC00186350","2019-10-20","0.26","0.0","0.0","63","41","55",,,
"USC00186350","2019-10-21","1.55","0.0","0.0","59","55","57",,,
"USC00186350","2019-10-22","0.00","0.0","0.0","70","56","58",,,
"USC00186350","2019-10-23","0.61","0.0","0.0","63","50","50",,,
"USC00186350","2019-10-24","0.00","0.0","0.0","67","41","41",,,
"USC00186350","2019-10-25","0.00","0.0","0.0","70","41","48",,,
"USC00186350","2019-10-26","0.00","0.0","0.0","67","48","56",,,
"USC00186350","2019-10-27","0.45","0.0","0.0","70","56","70",,,
"USC00186350","2019-10-28","0.70","0.0","0.0","81","49","50",,,
"USC00186350","2019-10-29","0.00","0.0","0.0","70","50","56",,,
"USC00186350","2019-10-30","0.00","0.0","0.0","66","56","58",,,
"USC00186350","2019-10-31","0.52","0.0","0.0","72","58","72",,,
"USC00186350","2019-11-01","1.20","0.0","0.0","82","44","45",,,
"USC00186350","2019-11-02","0.00","0.0","0.0","54","36","39",,,
"USC00186350","2019-11-03","0.00","0.0","0.0","55","33","49",,,
"USC00186350","2019-11-04","0.00","0.0","0.0","56","33","45",,,
"USC00186350","2019-11-05","0.00","0.0","0.0","61","39","39",,,
"USC00186350","2019-11-06","0.00","0.0","0.0","66","39","45",,,
"USC00186350","2019-11-07","0.00","0.0","0.0","59","43","49",,,
"USC00186350","2019-11-08","0.09","0.0","0.0","60","37","38",,,
"USC00186350","2019-11-09","0.00","0.0","0.0","44","26","33",,,
"USC00186350","2019-11-10","0.00","0.0","0.0","45","32","42",,,
"USC00186350","2019-11-11","0.00","0.0","0.0","55","36","37",,,
"USC00186350","2019-11-12","0.08","0.0","0.0","69","37","45",,,
"USC00186350","2019-11-13","0.00","0.0","0.0","45","25","28",,,
"USC00186350","2019-11-14","0.00","0.0","0.0","38","24","33",,,
"USC00186350","2019-11-15","0.00","0.0","0.0","43","30","35",,,
"USC00186350","2019-11-16","0.00","0.0","0.0","53","35","43",,,
